PURCHASE_ORDER_LINE_ID,PURCHASE_ORDER_ID,ORDER_DATE,ORDER_STATUS,BUYER_NAME,SUPPLIER_ID,SUPPLIER_NAME,SUPPLIER_CITY,SUPPLIER_STATE,PRODUCT_ID,PRODUCT_NAME,PROCUREMENT_TYPE,ORDERED_QUANTITY,RECEIVED_QUANTITY,UNIT_PRICE,STANDARD_UNIT_PRICE,PROMISED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,INSPECTION_DATE,INSPECTED_QUANTITY,REJECTED_QUANTITY,DEFECT_CATEGORY,ORDER_LINE_VALUE,PRICE_VARIANCE_AMOUNT,DAYS_LATE,IS_ON_TIME,DEFECT_RATE_PCT,OPEN_ORDER_EXPOSURE
PO-11484-L02,PO-11484,2023-07-31,CLOSED,Daniel Kim,At Auctor Co,At Auctor Co,,,40-0035,"GPS, Circuit Board",MTS,916,916,118.45,116.70,2023-08-23,2023-08-31,2023-09-01,916,0,,108500.20,1603.00,8,0,0.00,0.00
PO-11484-L03,PO-11484,2023-07-31,CLOSED,Daniel Kim,At Auctor Co,At Auctor Co,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,66,66,200.89,195.80,2023-08-30,2023-08-27,2023-08-28,66,0,,13258.74,335.94,-3,1,0.00,0.00
PO-12484-L01,PO-12484,2023-07-31,CLOSED,Daniel Kim,Luctus Aliquet,Luctus Aliquet,,,40-0062,3k Resistor,OTS,726,726,171.69,178.10,2023-08-24,2023-09-04,2023-09-05,726,0,,124646.94,-4653.66,11,0,0.00,0.00
PO-12484-L02,PO-12484,2023-07-31,CLOSED,Daniel Kim,Luctus Aliquet,Luctus Aliquet,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,827,827,57.23,58.70,2023-08-31,2023-08-31,2023-09-01,827,0,,47329.21,-1215.69,0,1,0.00,0.00
PO-12484-L03,PO-12484,2023-07-31,CLOSED,Daniel Kim,Luctus Aliquet,Luctus Aliquet,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,928,928,135.87,137.80,2023-09-07,2023-09-12,2023-09-13,928,0,,126087.36,-1791.04,5,0,0.00,0.00
PO-10837-L01,PO-10837,2023-08-01,CLOSED,Jordan Lee,Nunc Ltd,Nunc Ltd,,,40-0072,2.7k Resistor,OTS,651,651,81.87,81.30,2023-08-21,2023-08-19,2023-08-20,651,14,ELECTRICAL,53297.37,371.07,-2,1,2.15,0.00
PO-10837-L02,PO-10837,2023-08-01,CLOSED,Jordan Lee,Nunc Ltd,Nunc Ltd,,,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,752,752,163.29,160.40,2023-08-28,2023-08-31,2023-09-01,752,23,COSMETIC,122794.08,2173.28,3,0,3.06,0.00
PO-10837-L03,PO-10837,2023-08-01,CLOSED,Jordan Lee,Nunc Ltd,Nunc Ltd,,,90-0006,Manual - Model 3/500,MTS,853,853,42.19,41.00,2023-09-04,2023-09-12,2023-09-13,853,9,PACKAGING,35988.07,1015.07,8,0,1.06,0.00
PO-11837-L01,PO-11837,2023-08-01,CLOSED,Jordan Lee,Elementum SCI,Elementum SCI,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,562,562,189.34,195.80,2023-08-29,2023-09-04,2023-09-05,562,12,ELECTRICAL,106409.08,-3630.52,6,0,2.14,0.00
PO-11837-L02,PO-11837,2023-08-01,CLOSED,Jordan Lee,Elementum SCI,Elementum SCI,,,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,663,663,74.72,76.40,2023-09-05,2023-09-16,2023-09-17,663,20,COSMETIC,49539.36,-1113.84,11,0,3.02,0.00
PO-11837-L03,PO-11837,2023-08-01,CLOSED,Jordan Lee,Elementum SCI,Elementum SCI,,,40-0059,Small-single NPN Transistor,OTS,764,764,153.79,155.50,2023-09-12,2023-09-12,2023-09-13,764,8,PACKAGING,117495.56,-1306.44,0,1,1.05,0.00
PO-12837-L01,PO-12837,2023-08-01,CLOSED,Jordan Lee,Non Enim Electronics,Non Enim Electronics,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,473,473,145.65,137.80,2023-09-06,2023-09-04,2023-09-05,473,24,ELECTRICAL,68892.45,3713.05,-2,1,5.07,0.00
PO-12837-L02,PO-12837,2023-08-01,CLOSED,Jordan Lee,Non Enim Electronics,Non Enim Electronics,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,574,574,19.65,18.40,2023-09-13,2023-09-16,2023-09-17,574,29,COSMETIC,11279.10,717.50,3,0,5.05,0.00
PO-12837-L03,PO-12837,2023-08-01,CLOSED,Jordan Lee,Non Enim Electronics,Non Enim Electronics,,,20-0015,"GPS, PCBA, Model 3",MTS,675,675,67.85,71.50,2023-08-20,2023-08-28,2023-08-29,675,34,PACKAGING,45798.75,-2463.75,8,0,5.04,0.00
PO-10190-L01,PO-10190,2023-08-02,CLOSED,Sofia Martinez,Justo Inc.,Justo Inc.,,,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,487,487,99.99,99.00,2023-08-26,2023-09-04,2023-09-05,487,0,,48695.13,482.13,9,0,0.00,0.00
PO-10190-L02,PO-10190,2023-08-02,CLOSED,Sofia Martinez,Justo Inc.,Justo Inc.,,,40-0062,3k Resistor,OTS,588,588,181.84,178.10,2023-09-02,2023-08-31,2023-09-01,588,0,,106921.92,2199.12,-2,1,0.00,0.00
PO-10190-L03,PO-10190,2023-08-02,CLOSED,Sofia Martinez,Justo Inc.,Justo Inc.,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,689,689,60.58,58.70,2023-09-09,2023-09-12,2023-09-13,689,0,,41739.62,1295.32,3,0,0.00,0.00
PO-11190-L01,PO-11190,2023-08-02,CLOSED,Sofia Martinez,Access Limited,Access Limited,,,90-0006,Manual - Model 3/500,MTS,398,398,39.77,41.00,2023-09-03,2023-09-04,2023-09-05,398,0,,15828.46,-489.54,1,0,0.00,0.00
PO-11190-L02,PO-11190,2023-08-02,CLOSED,Sofia Martinez,Access Limited,Access Limited,,,40-0009,"Power Supply, US",OTS,499,499,92.31,94.10,2023-09-10,2023-09-16,2023-09-17,499,0,,46062.69,-893.21,6,0,0.00,0.00
PO-11190-L03,PO-11190,2023-08-02,CLOSED,Sofia Martinez,Access Limited,Access Limited,,,40-0043,1k Resistor,OTS,600,600,171.81,173.20,2023-08-17,2023-08-28,2023-08-29,600,0,,103086.00,-834.00,11,0,0.00,0.00
PO-12190-L01,PO-12190,2023-08-02,CLOSED,Sofia Martinez,Imperdiet Electronics,Imperdiet Electronics,,,40-0059,Small-single NPN Transistor,OTS,309,309,164.83,155.50,2023-09-11,2023-09-20,2023-09-21,309,0,,50932.47,2882.97,9,0,0.00,0.00
PO-12190-L02,PO-12190,2023-08-02,CLOSED,Sofia Martinez,Imperdiet Electronics,Imperdiet Electronics,,,40-0068,P-Chan MOSFET SOT-223,OTS,410,410,33.97,36.10,2023-08-18,2023-08-16,2023-08-17,410,0,,13927.70,-873.30,-2,1,0.00,0.00
PO-12190-L03,PO-12190,2023-08-02,CLOSED,Sofia Martinez,Imperdiet Electronics,Imperdiet Electronics,,,40-0075,Single Logic Level P-Channel FET,OTS,511,511,109.67,115.20,2023-08-25,2023-08-28,2023-08-29,511,0,,56041.37,-2825.83,3,0,0.00,0.00
PO-10543-L01,PO-10543,2023-08-03,CLOSED,Priya Shah,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,234,234,57.12,58.70,2023-09-08,2023-09-28,2023-09-29,234,0,,13366.08,-369.72,20,0,0.00,0.00
PO-10543-L02,PO-10543,2023-08-03,CLOSED,Priya Shah,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,335,335,135.60,137.80,2023-09-15,2023-09-24,2023-09-25,335,0,,45426.00,-737.00,9,0,0.00,0.00
PO-10543-L03,PO-10543,2023-08-03,CLOSED,Priya Shah,Mauris Quis Circuits,Mauris Quis Circuits,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,436,436,18.31,18.40,2023-08-22,2023-09-05,2023-09-06,436,0,,7983.16,-39.24,14,0,0.00,0.00
PO-11543-L01,PO-11543,2023-08-03,CLOSED,Priya Shah,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0043,1k Resistor,OTS,145,145,184.11,173.20,2023-09-16,2023-09-20,2023-09-21,145,0,,26695.95,1581.95,4,0,0.00,0.00
PO-11543-L02,PO-11543,2023-08-03,CLOSED,Priya Shah,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0050,Small-signal PNP Transistor,OTS,246,246,50.79,53.80,2023-08-23,2023-09-01,2023-09-02,246,0,,12494.34,-740.46,9,0,0.00,0.00
PO-11543-L03,PO-11543,2023-08-03,CLOSED,Priya Shah,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0057,"0.01uF Ceramic Chip Capacitor, 0603",OTS,347,347,126.92,132.90,2023-08-30,2023-08-28,2023-08-29,347,0,,44041.24,-2075.06,-2,1,0.00,0.00
PO-12543-L01,PO-12543,2023-08-03,CLOSED,Priya Shah,Malesuada Limited,Malesuada Limited,,,40-0075,Single Logic Level P-Channel FET,OTS,56,56,117.85,115.20,2023-08-24,2023-09-05,2023-09-06,56,0,,6599.60,148.40,12,0,0.00,0.00
PO-12543-L02,PO-12543,2023-08-03,CLOSED,Priya Shah,Malesuada Limited,Malesuada Limited,,,50-0080,"Gasket, Screen, 3.5in",MTS,157,157,200.91,194.30,2023-08-31,2023-09-01,2023-09-02,157,0,,31542.87,1037.77,1,0,0.00,0.00
PO-12543-L03,PO-12543,2023-08-03,CLOSED,Priya Shah,Malesuada Limited,Malesuada Limited,,,20-0004,"GPS, Rear Assembly",MTS,258,258,51.10,48.90,2023-09-07,2023-09-13,2023-09-14,258,0,,13183.80,567.60,6,0,0.00,0.00
PO-10896-L01,PO-10896,2023-08-04,CLOSED,Alex Morgan,Praesent Corporation,Praesent Corporation,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,932,932,19.61,18.40,2023-08-21,2023-08-20,2023-08-21,932,19,DIMENSIONAL,18276.52,1127.72,-1,1,2.04,0.00
PO-10896-L02,PO-10896,2023-08-04,CLOSED,Alex Morgan,Praesent Corporation,Praesent Corporation,,,20-0015,"GPS, PCBA, Model 3",MTS,82,77,67.71,71.50,2023-08-28,2023-09-01,2023-09-02,77,3,ELECTRICAL,5552.22,-310.78,4,0,3.90,0.00
PO-10896-L03,PO-10896,2023-08-04,CLOSED,Alex Morgan,Praesent Corporation,Praesent Corporation,,,40-0041,0.1uF Ceramic Chip Capacitor,OTS,183,183,144.27,150.60,2023-09-04,2023-09-13,2023-09-14,183,2,COSMETIC,26401.41,-1158.39,9,0,1.09,0.00
PO-11896-L01,PO-11896,2023-08-04,CLOSED,Alex Morgan,Est Electronics Corp.,Est Electronics Corp.,,,40-0057,"0.01uF Ceramic Chip Capacitor, 0603",OTS,843,843,136.36,132.90,2023-08-29,2023-09-05,2023-09-06,843,17,DIMENSIONAL,114951.48,2916.78,7,0,2.02,0.00
PO-11896-L02,PO-11896,2023-08-04,CLOSED,Alex Morgan,Est Electronics Corp.,Est Electronics Corp.,,,40-0066,Signal Diode,OTS,944,944,219.84,212.00,2023-09-05,2023-09-17,2023-09-18,944,29,ELECTRICAL,207528.96,7400.96,12,0,3.07,0.00
PO-11896-L03,PO-11896,2023-08-04,CLOSED,Alex Morgan,Est Electronics Corp.,Est Electronics Corp.,,,40-0073,4.0 MHz Fixed oscillator,OTS,94,89,97.04,92.60,2023-09-12,2023-09-13,2023-09-14,89,1,COSMETIC,9121.76,417.36,1,0,1.12,0.00
PO-12896-L01,PO-12896,2023-08-04,CLOSED,Alex Morgan,Nunc Ltd,Nunc Ltd,,,20-0004,"GPS, Rear Assembly",MTS,754,754,48.22,48.90,2023-09-06,2023-09-05,2023-09-06,754,16,DIMENSIONAL,36357.88,-512.72,-1,1,2.12,0.00
PO-12896-L02,PO-12896,2023-08-04,CLOSED,Alex Morgan,Nunc Ltd,Nunc Ltd,,,40-0038,GPS Micro controller,OTS,855,855,127.62,128.00,2023-09-13,2023-09-17,2023-09-18,855,26,ELECTRICAL,109115.10,-324.90,4,0,3.04,0.00
PO-12896-L03,PO-12896,2023-08-04,CLOSED,Alex Morgan,Nunc Ltd,Nunc Ltd,,,40-0046,100ohm Resistor,OTS,956,956,208.76,207.10,2023-08-20,2023-08-29,2023-08-30,956,10,COSMETIC,199574.56,1586.96,9,0,1.05,0.00
PO-10249-L01,PO-10249,2023-08-05,CLOSED,Daniel Kim,Laoreet,Laoreet,,,40-0068,P-Chan MOSFET SOT-223,OTS,768,768,38.59,36.10,2023-08-26,2023-09-05,2023-09-06,768,0,,29637.12,1912.32,10,0,0.00,0.00
PO-10249-L02,PO-10249,2023-08-05,CLOSED,Daniel Kim,Laoreet,Laoreet,,,40-0075,Single Logic Level P-Channel FET,OTS,869,869,109.44,115.20,2023-09-02,2023-09-01,2023-09-02,869,0,,95103.36,-5005.44,-1,1,0.00,0.00
PO-10249-L03,PO-10249,2023-08-05,CLOSED,Daniel Kim,Laoreet,Laoreet,,,50-0080,"Gasket, Screen, 3.5in",MTS,970,970,186.72,194.30,2023-09-09,2023-09-13,2023-09-14,970,0,,181118.40,-7352.60,4,0,0.00,0.00
PO-11249-L01,PO-11249,2023-08-05,CLOSED,Daniel Kim,Aenean Printing,Aenean Printing,,,40-0041,0.1uF Ceramic Chip Capacitor,OTS,679,679,154.97,150.60,2023-09-03,2023-09-05,2023-09-06,679,0,,105224.63,2967.23,2,0,0.00,0.00
PO-11249-L02,PO-11249,2023-08-05,CLOSED,Daniel Kim,Aenean Printing,Aenean Printing,,,40-0048,470k Resistor,OTS,780,780,32.45,31.20,2023-09-10,2023-09-17,2023-09-18,780,0,,25311.00,975.00,7,0,0.00,0.00
PO-11249-L03,PO-11249,2023-08-05,CLOSED,Daniel Kim,Aenean Printing,Aenean Printing,,,40-0055,220k Resistor,OTS,881,881,115.93,110.30,2023-09-17,2023-09-29,2023-09-30,881,0,,102134.33,4960.03,12,0,0.00,0.00
PO-12249-L01,PO-12249,2023-08-05,CLOSED,Daniel Kim,Justo Inc.,Justo Inc.,,,40-0073,4.0 MHz Fixed oscillator,OTS,590,560,91.58,92.60,2023-09-11,2023-09-21,2023-09-22,560,0,,54032.20,-601.80,10,0,0.00,0.00
PO-12249-L02,PO-12249,2023-08-05,CLOSED,Daniel Kim,Justo Inc.,Justo Inc.,,,50-0012,"GPS, Front Bezel",MTS,691,691,171.70,171.70,2023-09-18,2023-09-17,2023-09-18,691,0,,118644.70,0.00,-1,1,0.00,0.00
PO-12249-L03,PO-12249,2023-08-05,CLOSED,Daniel Kim,Justo Inc.,Justo Inc.,,,20-0002,GPS Car Navigation Unit - Model 3,MTS,792,792,26.59,26.30,2023-08-25,2023-08-29,2023-08-30,792,0,,21059.28,229.68,4,0,0.00,0.00
PO-10602-L01,PO-10602,2023-08-06,CLOSED,Jordan Lee,Microchips Corp.,Microchips Corp.,,,50-0080,"Gasket, Screen, 3.5in",MTS,515,515,200.52,194.30,2023-09-08,2023-09-05,2023-09-06,515,0,,103267.80,3203.30,-3,1,0.00,0.00
PO-10602-L02,PO-10602,2023-08-06,CLOSED,Jordan Lee,Microchips Corp.,Microchips Corp.,,,20-0004,"GPS, Rear Assembly",MTS,616,616,51.00,48.90,2023-09-15,2023-09-17,2023-09-18,616,0,,31416.00,1293.60,2,0,0.00,0.00
PO-10602-L03,PO-10602,2023-08-06,CLOSED,Jordan Lee,Microchips Corp.,Microchips Corp.,,,40-0038,GPS Micro controller,OTS,717,717,134.91,128.00,2023-08-22,2023-08-29,2023-08-30,717,0,,96730.47,4954.47,7,0,0.00,0.00
PO-11602-L01,PO-11602,2023-08-06,CLOSED,Jordan Lee,EGETEM,EGETEM,Portland,OREGON,40-0055,220k Resistor,OTS,426,426,109.42,110.30,2023-09-16,2023-09-29,2023-09-30,426,0,,46612.92,-374.88,13,0,0.00,0.00
PO-11602-L02,PO-11602,2023-08-06,CLOSED,Jordan Lee,EGETEM,EGETEM,Portland,OREGON,40-0063,Exclusive Or Gate single,OTS,527,527,189.97,189.40,2023-08-23,2023-09-10,2023-09-11,527,0,,100114.19,300.39,18,0,0.00,0.00
PO-11602-L03,PO-11602,2023-08-06,CLOSED,Jordan Lee,EGETEM,EGETEM,Portland,OREGON,40-0071,Millmax 0666 Socket for 0.020 pins,OTS,628,628,70.98,70.00,2023-08-30,2023-09-06,2023-09-07,628,0,,44575.44,615.44,7,0,0.00,0.00
PO-12602-L01,PO-12602,2023-08-06,CLOSED,Jordan Lee,Mauris Quis Circuits,Mauris Quis Circuits,,,20-0002,GPS Car Navigation Unit - Model 3,MTS,337,337,25.04,26.30,2023-08-24,2023-08-29,2023-08-30,337,0,,8438.48,-424.62,5,0,0.00,0.00
PO-12602-L02,PO-12602,2023-08-06,CLOSED,Jordan Lee,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0011,LCD,OTS,438,438,101.50,105.40,2023-08-31,2023-09-10,2023-09-11,438,0,,44457.00,-1708.20,10,0,0.00,0.00
PO-12602-L03,PO-12602,2023-08-06,CLOSED,Jordan Lee,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,539,539,179.70,184.50,2023-09-07,2023-09-22,2023-09-23,539,0,,96858.30,-2587.20,15,0,0.00,0.00
PO-10955-L01,PO-10955,2023-08-07,CLOSED,Sofia Martinez,Sodales,Sodales,,,40-0038,GPS Micro controller,OTS,262,262,127.36,128.00,2023-08-21,2023-08-21,2023-08-22,262,0,,33368.32,-167.68,0,1,0.00,0.00
PO-10955-L02,PO-10955,2023-08-07,CLOSED,Sofia Martinez,Sodales,Sodales,,,40-0046,100ohm Resistor,OTS,363,363,208.34,207.10,2023-08-28,2023-09-02,2023-09-03,363,11,DIMENSIONAL,75627.42,450.12,5,0,3.03,0.00
PO-10955-L03,PO-10955,2023-08-07,CLOSED,Sofia Martinez,Sodales,Sodales,,,40-0053,"Tantalum Capacitor 4.7uF@4V,A pkg",OTS,464,464,89.19,87.70,2023-09-04,2023-09-14,2023-09-15,464,5,ELECTRICAL,41384.16,691.36,10,0,1.08,0.00
PO-11955-L01,PO-11955,2023-08-07,CLOSED,Sofia Martinez,Eu Sem Electronics,Eu Sem Electronics,,,40-0071,Millmax 0666 Socket for 0.020 pins,OTS,173,173,66.85,70.00,2023-08-29,2023-09-06,2023-09-07,173,0,,11565.05,-544.95,8,0,0.00,0.00
PO-11955-L02,PO-11955,2023-08-07,CLOSED,Sofia Martinez,Eu Sem Electronics,Eu Sem Electronics,,,40-0078,IR 40Khz Integrated Receiver Siemen,OTS,274,274,144.03,149.10,2023-09-05,2023-09-02,2023-09-03,274,9,DIMENSIONAL,39464.22,-1389.18,-3,1,3.28,0.00
PO-11955-L03,PO-11955,2023-08-07,CLOSED,Sofia Martinez,Eu Sem Electronics,Eu Sem Electronics,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,375,375,29.02,29.70,2023-09-12,2023-09-14,2023-09-15,375,4,ELECTRICAL,10882.50,-255.00,2,0,1.07,0.00
PO-12955-L01,PO-12955,2023-08-07,CLOSED,Sofia Martinez,Praesent Corporation,Praesent Corporation,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,84,84,192.80,184.50,2023-09-06,2023-09-06,2023-09-07,84,0,,16195.20,697.20,0,1,0.00,0.00
PO-12955-L02,PO-12955,2023-08-07,CLOSED,Sofia Martinez,Praesent Corporation,Praesent Corporation,,,40-0051,470 ohm Resistor,OTS,185,185,68.75,65.10,2023-09-13,2023-09-18,2023-09-19,185,6,DIMENSIONAL,12718.75,675.25,5,0,3.24,0.00
PO-12955-L03,PO-12955,2023-08-07,CLOSED,Sofia Martinez,Praesent Corporation,Praesent Corporation,,,40-0058,47 ohm Resistor,OTS,286,286,153.86,144.20,2023-09-20,2023-09-30,2023-10-01,286,3,ELECTRICAL,44003.96,2762.76,10,0,1.05,0.00
PO-10308-L01,PO-10308,2023-08-08,CLOSED,Priya Shah,Lectus Labeling,Lectus Labeling,,,50-0012,"GPS, Front Bezel",MTS,98,98,171.36,171.70,2023-08-26,2023-09-06,2023-09-07,98,2,ELECTRICAL,16793.28,-33.32,11,0,2.04,0.00
PO-10308-L02,PO-10308,2023-08-08,CLOSED,Priya Shah,Lectus Labeling,Lectus Labeling,,,20-0002,GPS Car Navigation Unit - Model 3,MTS,199,199,26.54,26.30,2023-09-02,2023-09-02,2023-09-03,199,0,,5281.46,47.76,0,1,0.00,0.00
PO-10308-L03,PO-10308,2023-08-08,CLOSED,Priya Shah,Lectus Labeling,Lectus Labeling,,,40-0011,LCD,OTS,300,300,107.51,105.40,2023-09-09,2023-09-14,2023-09-15,300,0,,32253.00,633.00,5,0,0.00,0.00
PO-11308-L01,PO-11308,2023-08-08,CLOSED,Priya Shah,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0053,"Tantalum Capacitor 4.7uF@4V,A pkg",OTS,960,960,84.02,87.70,2023-09-03,2023-09-06,2023-09-07,960,20,ELECTRICAL,80659.20,-3532.80,3,0,2.08,0.00
PO-11308-L02,PO-11308,2023-08-08,CLOSED,Priya Shah,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0061,N-Chn Enhan-Md MOSFET,OTS,110,110,161.63,166.80,2023-09-10,2023-09-18,2023-09-19,110,0,,17779.30,-568.70,8,0,0.00,0.00
PO-11308-L03,PO-11308,2023-08-08,CLOSED,Priya Shah,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0069,HE 2 Channel solid state relay (B form),OTS,211,211,46.45,47.40,2023-09-17,2023-09-14,2023-09-15,211,0,,9800.95,-200.45,-3,1,0.00,0.00
PO-12308-L01,PO-12308,2023-08-08,CLOSED,Priya Shah,Laoreet,Laoreet,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,871,871,31.13,29.70,2023-09-11,2023-09-22,2023-09-23,871,18,ELECTRICAL,27114.23,1245.53,11,0,2.07,0.00
PO-12308-L02,PO-12308,2023-08-08,CLOSED,Priya Shah,Laoreet,Laoreet,,,30-0085,Packaging,MTS,972,972,87.69,82.80,2023-09-18,2023-09-18,2023-09-19,972,0,,85234.68,4753.08,0,1,0.00,0.00
PO-12308-L03,PO-12308,2023-08-08,CLOSED,Priya Shah,Laoreet,Laoreet,,,40-0042,10k Resistor,OTS,122,122,152.19,161.90,2023-08-25,2023-08-30,2023-08-31,122,0,,18567.18,-1184.62,5,0,0.00,0.00
PO-10661-L01,PO-10661,2023-08-09,CANCELLED,Alex Morgan,Nam LLC,Nam LLC,,,40-0011,LCD,OTS,796,0,101.29,105.40,2023-09-08,,,0,0,,80626.84,-3271.56,,,0.00,0.00
PO-10661-L02,PO-10661,2023-08-09,CANCELLED,Alex Morgan,Nam LLC,Nam LLC,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,897,0,179.33,184.50,2023-09-15,,,0,0,,160859.01,-4637.49,,,0.00,0.00
PO-10661-L03,PO-10661,2023-08-09,CANCELLED,Alex Morgan,Nam LLC,Nam LLC,,,40-0051,470 ohm Resistor,OTS,998,0,63.99,65.10,2023-09-22,,,0,0,,63862.02,-1107.78,,,0.00,0.00
PO-11661-L01,PO-11661,2023-08-09,CANCELLED,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0069,HE 2 Channel solid state relay (B form),OTS,707,0,49.82,47.40,2023-09-16,,,0,0,,35222.74,1710.94,,,0.00,0.00
PO-11661-L02,PO-11661,2023-08-09,CANCELLED,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0076,Red/Green SM LED,OTS,808,0,134.34,126.50,2023-08-23,,,0,0,,108546.72,6334.72,,,0.00,0.00
PO-11661-L03,PO-11661,2023-08-09,CANCELLED,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,50-0087,GPS Model 3 US Boxed Product Label,MTS,909,0,193.88,205.60,2023-08-30,,,0,0,,176236.92,-10653.48,,,0.00,0.00
PO-12661-L01,PO-12661,2023-08-09,CANCELLED,Alex Morgan,Microchips Corp.,Microchips Corp.,,,40-0042,10k Resistor,OTS,618,0,163.68,161.90,2023-08-24,,,0,0,,101154.24,1100.04,,,0.00,0.00
PO-12661-L02,PO-12661,2023-08-09,CANCELLED,Alex Morgan,Microchips Corp.,Microchips Corp.,,,40-0049,500mW NPN Transistor,OTS,719,0,43.44,42.50,2023-08-31,,,0,0,,31233.36,675.86,,,0.00,0.00
PO-12661-L03,PO-12661,2023-08-09,CANCELLED,Alex Morgan,Microchips Corp.,Microchips Corp.,,,40-0056,1M Resistor,OTS,820,0,125.61,121.60,2023-09-07,,,0,0,,103000.20,3288.20,,,0.00,0.00
PO-10014-L01,PO-10014,2023-08-10,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,40-0078,IR 40Khz Integrated Receiver Siemen,OTS,632,632,143.73,149.10,2023-09-13,2023-09-30,2023-10-01,632,0,,90837.36,-3393.84,17,0,0.00,0.00
PO-10014-L02,PO-10014,2023-08-10,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,733,733,28.96,29.70,2023-09-20,2023-09-26,2023-09-27,733,0,,21227.68,-542.42,6,0,0.00,0.00
PO-10014-L03,PO-10014,2023-08-10,CLOSED,Daniel Kim,Hendrerit Electronics,Hendrerit Electronics,,,30-0085,Packaging,MTS,834,834,81.64,82.80,2023-08-27,2023-09-07,2023-09-08,834,9,DIMENSIONAL,68087.76,-967.44,11,0,1.08,0.00
PO-11014-L01,PO-11014,2023-08-10,CLOSED,Daniel Kim,Tempor Milling,Tempor Milling,,,40-0051,470 ohm Resistor,OTS,543,515,68.62,65.10,2023-09-21,2023-09-30,2023-10-01,515,0,,37260.66,1911.36,9,0,0.00,0.00
PO-11014-L02,PO-11014,2023-08-10,CLOSED,Daniel Kim,Tempor Milling,Tempor Milling,,,40-0058,47 ohm Resistor,OTS,644,644,153.57,144.20,2023-08-28,2023-09-11,2023-09-12,644,0,,98899.08,6034.28,14,0,0.00,0.00
PO-11014-L03,PO-11014,2023-08-10,CLOSED,Daniel Kim,Tempor Milling,Tempor Milling,,,40-0067,2M Resistor,OTS,745,745,23.46,24.80,2023-09-04,2023-09-23,2023-09-24,745,8,DIMENSIONAL,17477.70,-998.30,19,0,1.07,0.00
PO-12014-L01,PO-12014,2023-08-10,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,50-0087,GPS Model 3 US Boxed Product Label,MTS,454,454,208.48,205.60,2023-08-29,2023-09-07,2023-09-08,454,0,,94649.92,1307.52,9,0,0.00,0.00
PO-12014-L02,PO-12014,2023-08-10,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,20-0005,Package Documentation,OTS,555,527,61.71,60.20,2023-09-05,2023-09-03,2023-09-04,527,0,,34249.05,838.05,-2,1,0.00,0.00
PO-12014-L03,PO-12014,2023-08-10,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,40-0039,USB Connector,OTS,656,656,144.31,139.30,2023-09-12,2023-09-15,2023-09-16,656,7,DIMENSIONAL,94667.36,3286.56,3,0,1.07,0.00
PO-10367-L01,PO-10367,2023-08-11,CLOSED,Jordan Lee,Luctus Aliquet,Luctus Aliquet,,,30-0085,Packaging,MTS,379,379,87.52,82.80,2023-08-26,2023-09-07,2023-09-08,379,8,DIMENSIONAL,33170.08,1788.88,12,0,2.11,0.00
